group,seq,dimension,content,score,magnitude
3,173,whole conversation,"Yeah, yes, here in right folder and file you can new file and new folder.",0.6,0.6
3,174,whole conversation,"Do you mean I don't mean that one, I didn't mean that one.",-0.5,0.5
3,175,whole conversation,"Maybe, I mean.",0,0
3,176,whole conversation,see it it's understand that this is Java code Java project.,-0.1,0.1
3,177,whole conversation,But in our case it didn't understand that this is Java OK.,-0.6,0.6
3,178,whole conversation,But there you see create our project we should create a project.,-0.2,0.2
3,179,whole conversation,Under general project we can add Java files.,0,0
3,180,whole conversation,Hmm.,0,0
3,181,whole conversation,yes and we can open Visual Studio a first page or it should be somewhere here.,0,0
3,182,whole conversation,"File, new file, new window, open file and folder.",0,0
3,183,whole conversation,"Oh, it's different than Visual Studio.",0.1,0.1
3,184,whole conversation,It's different here.,0,0
3,185,whole conversation,Actually I am surprised a bit.,0.1,0.1
3,186,whole conversation,"Because, um, I without the script.",-0.2,0.2
3,187,whole conversation,Can you also send me that link with this quick start Java?,-0.1,0.1
3,188,whole conversation,do you see My screen here.,-0.2,0.2
3,189,whole conversation,I see yours.,0.1,0.1
3,190,whole conversation,"Oh, this new.",-0.1,0.1
3,191,whole conversation,Do you see your phone?,0,0
3,192,whole conversation,Anything row?,0,0
3,193,whole conversation,"Oh uh, you can.",0.1,0.1
3,194,whole conversation,Is this yours?,0,0
3,195,whole conversation,This is not mine.,-0.8,0.8
3,196,whole conversation,What is it?,-0.1,0.1
3,197,whole conversation,"Oh,  You live there left the live share so you can join with the same week and I think on the check.",0,0
3,198,whole conversation,"OK, OK, this is OK.",0.1,0.1
3,199,whole conversation,This is because of live share.,-0.1,0.1
3,200,whole conversation,That's why it's like that.,-0.2,0.2
3,201,whole conversation,Yes.,0.4,0.4
3,202,whole conversation,"OK, fine.",0.5,0.5
3,203,whole conversation,OK.,0.5,0.5
3,204,whole conversation,Actually time is up for this task.,0,0
3,205,whole conversation,But we couldn't do the environment setting.,-0.7,0.7
3,206,whole conversation,This is not the one.,-0.8,0.8
3,207,whole conversation,We should set environment after that we can start to solve task.,-0.3,0.3
3,208,whole conversation,Why not?,0.3,0.3
3,209,whole conversation,"Yeah, yeah, yeah.",0.7,0.7
3,210,whole conversation,"You're right, there's an action normally we should have.",-0.1,0.1
3,211,whole conversation,We have a 20 minute for environment setup.,-0.1,0.1
3,212,whole conversation,Why didn't do that you actually assaulted?,-0.8,0.8
3,213,whole conversation,Maybe you already know it.,-0.1,0.1
3,214,whole conversation,"No, this is almost first time I'm using the Visual Studio.",-0.5,0.5
3,215,whole conversation,We are you programming with.,-0.1,0.1
3,216,whole conversation,Studio came.,0,0
3,217,whole conversation,When?,0,0
3,218,whole conversation,And then?,-0.2,0.2
3,219,whole conversation,OK then start from beginning.,0,0
3,220,whole conversation,Let's set the environment after that.,-0.1,0.1
3,221,whole conversation,Hmm.,0,0
3,222,whole conversation,"Did you, uh, try to join again?",-0.2,0.2
3,223,whole conversation,"Uh, you know, after your name is there.",0,0
3,224,whole conversation,I pressed enter but it does not recognized.,-0.9,0.9
3,225,whole conversation,Oh.,0.2,0.2
3,226,whole conversation,Render the meaning in the same.,-0.1,0.1
3,227,whole conversation,Meaning.,0,0
3,228,whole conversation,OK.,0.5,0.5
3,229,whole conversation,Now it should be here.,0.4,0.4
3,230,whole conversation,"Yes, that is true.",0.3,0.3
3,231,whole conversation,So you should see now.,0.5,0.5
3,232,whole conversation,"OK, OK, now let's.",-0.1,0.1
3,233,whole conversation,Let s understand how to set environment.,0,0
3,234,whole conversation,After that we can.,-0.1,0.1
3,235,whole conversation,"Gulnar, I want to reload .",-0.3,0.3
3,236,whole conversation,Let me check.,-0.3,0.3
3,237,whole conversation,"Um, because each time I need to give it access to you.",-0.7,0.7
3,238,whole conversation,But I couldn't see again you in the room.,-0.7,0.7
3,239,whole conversation,Yeah.,0.7,0.7
3,240,whole conversation,Did you maybe?,0,0
3,241,whole conversation,"Uh, let me share.",-0.2,0.2
3,242,whole conversation,"But you see my screen, yes?",-0.1,0.1
3,243,whole conversation,Just .,0,0
3,244,whole conversation,Read.,0,0
3,245,whole conversation,You mean?,-0.1,0.1
3,246,whole conversation,Let me restart the video go to studio because.,-0.5,0.5
3,247,whole conversation,this is semi related project given you by the.,-0.1,0.1
3,248,whole conversation,Teacher.,0,0
3,249,whole conversation,Or who created this?,-0.2,0.2
3,250,whole conversation,My blog part.,-0.1,0.1
3,251,whole conversation,"Uh, this is the project we are working together with study.",0,0
3,252,whole conversation,Oh.,0.2,0.2
3,253,whole conversation,Yeah.,0.7,0.7
3,254,whole conversation,And.,-0.1,0.1
3,255,whole conversation,We you shared their projectory with me and that we can work together.,0.3,0.3
3,256,whole conversation,To turn are you here?,0,0
3,257,whole conversation,But I don't see your screen anymore.,-0.7,0.7
3,258,whole conversation,"Yeah, I will again send you.",0.6,0.6
3,259,whole conversation,I just reward the Visual Studio good.,0.8,0.8
3,260,whole conversation,While I was suspicious about maybe I didn't complete the installation of Java package.,-0.4,0.4
3,261,whole conversation,"So, OK?",0,0
3,262,whole conversation,"Oh, I can search for now.",0.6,0.6
3,263,whole conversation,Live share.,0.3,0.3
3,264,whole conversation,extension.,0,0
3,265,whole conversation,Can you set this is project?,0,0
3,266,whole conversation,"Are you , work together with tALHE?.",0,0
3,267,whole conversation,He is.,0,0
3,268,whole conversation,We are again the same.,-0.2,0.2
3,269,whole conversation,I put the same purpose.,-0.1,0.1
3,270,whole conversation,"Yeah, it's just for a business idea, doing this for ourselves.",-0.1,0.1
3,271,whole conversation,I sent again to link to.,-0.4,0.4
3,272,whole conversation,this collaboration station is no longer active.,-0.6,0.6
3,273,whole conversation,Yeah.,0.7,0.7
3,274,whole conversation,OK.,0.5,0.5
3,275,whole conversation,Open.,0.2,0.2
3,276,whole conversation,Yes.,0.4,0.4
3,277,whole conversation,He's.,0,0
3,278,whole conversation,"And you drive, right.",0.1,0.1
3,279,whole conversation,Again the same problem.,-0.8,0.8
3,280,whole conversation,Oh.,0.2,0.2
3,281,whole conversation,Even.,-0.2,0.2
3,282,whole conversation,You couldn't join as young.,-0.8,0.8
3,283,whole conversation,Can you try once again?,-0.2,0.2
3,284,whole conversation,Is this same link?.,-0.1,0.1
3,285,whole conversation,"OK, so no I think.",0,0
3,286,whole conversation,Now it should work.,-0.2,0.2
3,287,whole conversation,It didn't ask anything for me.,-0.6,0.6
3,288,whole conversation,Oh.,0.2,0.2
3,289,whole conversation,I don't understand why.,-0.7,0.7
3,290,whole conversation,Uh.,0,0
3,291,whole conversation,Invite participant.,0.2,0.2
3,292,whole conversation,Trying to see.,0,0
3,293,whole conversation,"Before, at least you were able to join.",-0.5,0.5
3,294,whole conversation,Now.,-0.1,0.1
3,295,whole conversation,"No, I I didn't.",-0.5,0.5
3,296,whole conversation,Let me.,-0.1,0.1
3,297,whole conversation,Thank you.,0.8,0.8
3,298,whole conversation,Something.,0.1,0.1
3,299,whole conversation,And before each.,0,0
3,300,whole conversation,You see me?,0,0
3,301,whole conversation,"Yeah, now.",0.2,0.2
3,302,whole conversation,"Ah, yes.",0.5,0.5
3,303,whole conversation,Make me read right.,0.2,0.2
3,304,whole conversation,could you edit or no?,0,0
3,305,whole conversation,No.,-0.6,0.6
3,306,whole conversation,Make.,0,0
3,307,whole conversation,"No, yes.",-0.2,0.2
3,308,whole conversation,"Uh, huh.",-0.4,0.4
3,309,whole conversation,List.,0.1,0.1
3,310,whole conversation,New problem.,-0.7,0.7
3,311,whole conversation,The public type program must be defined in its own file.,-0.2,0.2
3,312,whole conversation,Only files.,0,0
3,313,whole conversation,You can add file here.,0.2,0.2
3,314,whole conversation,"New plan, OK.",0.2,0.2
3,315,whole conversation,No.,-0.6,0.6
3,316,whole conversation,So as we do setup so lots of our time for task we can do for the next 10 minutes this task.,-0.3,0.3
3,317,whole conversation,OK.,0.5,0.5
3,318,whole conversation,"OK, great.",0.7,0.7
3,319,whole conversation,"Oh yeah, here it recognize this is java file .",0.3,0.3
3,320,whole conversation,This is fine.,0.4,0.4
3,321,whole conversation,Yeah.,0.7,0.7
3,322,whole conversation,I refresh again because package was installed but I didn't reload the Visual Studio code.,-0.8,0.8
3,323,whole conversation,"OK, great.",0.7,0.7
3,324,whole conversation,Thank you.,0.8,0.8
3,325,whole conversation,OK.,0.5,0.5
3,326,whole conversation,Oh.,0.2,0.2
3,327,whole conversation,"OK then, no need.",-0.3,0.3
3,328,whole conversation,This one has funded enough.,0.2,0.2
3,329,whole conversation,Are you?,0,0
3,330,whole conversation,OK.,0.5,0.5
3,331,whole conversation,"OK, OK.",0.5,0.5
3,332,whole conversation,So now you can start to make task?,-0.1,0.1
3,333,whole conversation,What should we do?,-0.1,0.1
3,334,whole conversation,And  we can do this.,0,0
3,335,whole conversation,"We can work on the first Task, I think.",0.4,0.4
3,336,whole conversation,"OK, let's do it next 10 minutes.",-0.4,0.4
3,337,whole conversation,Now we need main class in Java to test it.,-0.3,0.3
3,338,whole conversation,Name of the?,0,0
3,339,whole conversation,Thanks.,0.7,0.7
3,340,whole conversation,hmm.,0,0
3,341,whole conversation,This is for testing.,-0.3,0.3
3,342,whole conversation,what was named in java. system out print ln  calls are the.,0,0
3,343,whole conversation,Thanks.,0.7,0.7
3,344,whole conversation,Sorry.,-0.7,0.7
3,345,whole conversation,"Yes, now you can.",0.4,0.4
3,346,whole conversation,Oh.,0.2,0.2
3,347,whole conversation,3,0,0
3,348,whole conversation,No.,-0.6,0.6
3,349,whole conversation,Yeah.,0.7,0.7
3,350,whole conversation,So I see as I remember.,0,0
3,351,whole conversation,OK.,0.5,0.5
3,352,whole conversation,It's going to be OK. .,0.3,0.3
3,353,whole conversation,It's OK.,0.1,0.1
3,354,whole conversation,OK.,0.5,0.5
3,355,whole conversation,Wait.,-0.1,0.1
3,356,whole conversation,What happened? .,-0.4,0.4
3,357,whole conversation,One and one.,0,0
3,358,whole conversation,OK.,0.5,0.5
3,359,whole conversation,We don't.,-0.5,0.5
3,360,whole conversation,I don't understand.,-0.8,0.8
3,361,whole conversation,Actually it's installed.,0,0
3,362,whole conversation,Debugger for Java is already installed.,-0.2,0.2
3,363,whole conversation,"Uh, it doesn't even.",-0.8,0.8
3,364,whole conversation,Right.,0.3,0.3
3,365,whole conversation,So I don't really understand.,-0.6,0.6
3,366,whole conversation,"Yeah, let's click again and do it.",0.1,0.1
3,367,whole conversation,OK.,0.5,0.5
3,368,whole conversation,"Then we should install it, you know.",0,0
3,369,whole conversation,I see a little bit different.,-0.1,0.1
3,370,whole conversation,Maybe I'm the host.,-0.1,0.1
3,371,whole conversation,There is a uninstall button disable.,-0.6,0.6
3,372,whole conversation,Switch to previous version.,-0.5,0.5
3,373,whole conversation,Let's use code.,0,0
3,374,whole conversation,Press F5 to.,0,0
3,375,whole conversation,On the code that we need.,0,0
3,376,whole conversation,it should recognize.,-0.2,0.2
3,377,whole conversation,Maybe we should import that file here.,-0.2,0.2
3,378,whole conversation,"Sorry, no.",-0.7,0.7
3,379,whole conversation,The name of debugger.,0,0
3,380,whole conversation,"What's the name of that package, I think or the one or?",0,0
3,381,whole conversation,I don't know.,-0.2,0.2
3,382,whole conversation,The debugger for java extension is not available for web.,-0.8,0.8
3,383,whole conversation,"Oh OK hey, this is not available for web.",-0.7,0.7
3,384,whole conversation,So that's why.,-0.3,0.3
3,385,whole conversation,"You can do it, yeah.",0.5,0.5
3,386,whole conversation,Yeah.,0.7,0.7
3,387,whole conversation,Yeah.,0.7,0.7
3,388,whole conversation,What I need to do   justs run this code?,-0.1,0.1
3,389,whole conversation,"Yes, there is a some bugs.",-0.5,0.5
3,390,whole conversation,"I don't see your screen, but OK, now I see the bug console.",0,0
3,391,whole conversation,But I don't see those problems.,-0.3,0.3
3,392,whole conversation,"And the problems,  yes, there is.",-0.7,0.7
3,393,whole conversation,There is a lot of them.,0.3,0.3
3,394,whole conversation,Yeah.,0.7,0.7
3,395,whole conversation,Can you see?,0,0
3,396,whole conversation,"OK, perfect.",0.8,0.8
3,397,whole conversation,You see the output?,0,0
3,398,whole conversation,output?,0,0
3,399,whole conversation,Yeah.,0.7,0.7
3,400,whole conversation,"Uh, no.",-0.5,0.5
3,401,whole conversation,"I see no, nothing.",-0.8,0.8
3,402,whole conversation,What do you see?,-0.1,0.1
3,403,whole conversation,I saw Just problems are.,-0.6,0.6
3,404,whole conversation,"I was thinking that you couldn't see too, that's why.",-0.4,0.4
3,405,whole conversation,"not applicable argument chart OK, it shouldn't be char.",-0.8,0.8
3,406,whole conversation,It should be string run it again.,-0.4,0.4
3,407,whole conversation,OK.,0.5,0.5
3,408,whole conversation,Uh.,0,0
3,409,whole conversation,"Yeah, I did.",0.2,0.2
3,410,whole conversation,Although.,-0.4,0.4
3,411,whole conversation,Insert public type my phone must be defined in its own file.,-0.2,0.2
3,412,whole conversation,It's own file?.,0,0
3,413,whole conversation,Maybe we need to import?,-0.1,0.1
3,414,whole conversation,In own file.,0.2,0.2
3,415,whole conversation,"Here we have two time public, with public static.",-0.3,0.3
3,416,whole conversation,Why do we have?,-0.5,0.5
3,417,whole conversation,Here in the sorting in the wrong part.,-0.6,0.6
3,418,whole conversation,"No, this is here.",-0.6,0.6
3,419,whole conversation,Yes.,0.4,0.4
3,420,whole conversation,"Oh,sorry sorry it is in the wrong part.",-0.7,0.7
3,421,whole conversation,This is plus.,0.6,0.6
3,422,whole conversation,This is not OK.,-0.8,0.8
3,423,whole conversation,This one shouldn't be here.,-0.8,0.8
3,424,whole conversation,This one is a single and this is one more this one.,0,0
3,425,whole conversation,OK.,0.5,0.5
3,426,whole conversation,OK.,0.5,0.5
3,427,whole conversation,And we.,0,0
3,428,whole conversation,Why it shows this incorrect must be defined in known file.,-0.7,0.7
3,429,whole conversation,No.,-0.6,0.6
3,430,whole conversation,"I mean, I mean do you know what I mean?",0,0
3,431,whole conversation,"Here in 13 row 13, line 13 there is public static void and again public static void.",-0.7,0.7
3,432,whole conversation,Yeah.,0.7,0.7
3,433,whole conversation,Yeah.,0.7,0.7
3,434,whole conversation,Yeah.,0.7,0.7
3,435,whole conversation,Here.,0,0
3,436,whole conversation,"OK, this is OK.",0.1,0.1
3,437,whole conversation,I know the problem with the problem here must be defined n file.,-0.4,0.4
3,438,whole conversation,"OK, let's uh go here.",0.1,0.1
3,439,whole conversation,Oh yeah.,0.8,0.8
3,440,whole conversation,Add new files.,-0.2,0.2
3,441,whole conversation,What it say?,0,0
3,442,whole conversation,Problem is not this one but let s do it.,-0.4,0.4
3,443,whole conversation,Oh it for I can't move it and said that scanner class is used to get user input and we need to utilize scanner class import.,-0.7,0.7
3,444,whole conversation,Solution.,0.1,0.1
3,445,whole conversation,Wait.,-0.1,0.1
3,446,whole conversation,You also ready?,0,0
3,447,whole conversation,"Oh, you couldn't see what I'm writing?",-0.7,0.7
3,448,whole conversation,I don't know.,-0.2,0.2
3,449,whole conversation,I don't see your screen.,-0.8,0.8
3,450,whole conversation,Why it is so?,-0.5,0.5
3,451,whole conversation,What you write.,-0.1,0.1
3,452,whole conversation,"Uh, actually, uh, OK, now you see, yes, yes, I think.",0.1,0.1
3,453,whole conversation,Before because I was writing.,-0.6,0.6
3,454,whole conversation,I just can't.,-0.6,0.6
3,455,whole conversation,Why?,-0.5,0.5
3,456,whole conversation,Because of system scanner when we scan anything.,-0.4,0.4
3,457,whole conversation,"Yeah, we did not scan anything.",-0.7,0.7
3,458,whole conversation,Yeah.,0.7,0.7
3,459,whole conversation,"This part OK, yes, yes.",0.2,0.2
3,460,whole conversation,So we have two main.,0,0
3,461,whole conversation,Where is it come from.,-0.1,0.1
3,462,whole conversation,Where is the two main?,-0.2,0.2
3,463,whole conversation,"OK, then you're removing this part.",-0.6,0.6
3,464,whole conversation,Can you put from?,0,0
3,465,whole conversation,"Yes, I did.",0.2,0.2
3,466,whole conversation,Define is its own.,0,0
3,467,whole conversation,"S. Oh, you see the error?",-0.6,0.6
3,468,whole conversation,"Yeah, I saw.",0.1,0.1
3,469,whole conversation,You couldn't?  is there 10 problems?,-0.6,0.6
3,470,whole conversation,Yes.,0.4,0.4
3,471,whole conversation,Yes.,0.4,0.4
3,472,whole conversation,"Uh, no.",-0.5,0.5
3,473,whole conversation,Seven.,0.1,0.1
3,474,whole conversation,I see seven.,0,0
3,475,whole conversation,Then this is the old.,0.2,0.2
3,476,whole conversation,You can do again?.,0,0
3,477,whole conversation,I close it because.,-0.4,0.4
3,478,whole conversation,And what did you say?,-0.2,0.2
3,479,whole conversation,Just press run.,0,0
3,480,whole conversation,I want to see what happened.,-0.4,0.4
